nhiet_do_moi_truong,nhiet_do_quy_trinh,toc_do_quay,momen_xoan,do_mon_dao,loai_san_pham,ca_lam_viec,hong_hoc
301.63,311.99,1473.5,26.84,192.5,M,Chiều,0
299.42,310.02,1634.8,39.39,157.5,L,Chiều,0
300.28,309.64,1703.4,46.4,191.9,L,Đêm,0
299.36,309.69,1471.5,33.28,31.5,L,Chiều,0
300.57,310.62,1290.9,44.83,95.4,L,Sáng,0
296.7,307.32,1584.5,46.75,35.7,L,Sáng,0
301.18,310.1,1755.3,30.93,112.0,M,Sáng,0
296.18,304.49,1541.7,38.07,33.2,M,Đêm,0
297.59,307.35,1217.1,33.61,233.5,H,Đêm,0
297.33,306.61,1637.3,46.75,233.3,L,Sáng,1
299.46,308.13,1729.2,29.28,113.8,H,Đêm,0
296.59,305.83,1516.8,39.02,229.7,H,Chiều,0
301.71,310.31,1658.4,52.35,165.4,H,Chiều,0
302.13,312.43,1408.3,50.25,5.2,H,Sáng,0
299.8,310.73,1449.2,38.63,163.1,M,Chiều,0
303.3,313.42,1470.4,29.68,12.6,H,Sáng,0
297.63,307.26,1820.8,57.36,19.9,L,Sáng,0
301.84,310.95,1488.9,24.93,226.5,L,Đêm,0
296.02,307.01,1420.4,42.51,225.2,L,Đêm,0
301.31,311.22,1538.0,55.41,145.4,L,Đêm,0
299.01,308.81,1302.8,45.9,79.6,L,Sáng,0
303.07,312.73,1562.1,47.41,122.4,L,Đêm,0
300.2,309.52,1241.0,42.8,213.3,M,Sáng,0
299.55,309.65,1299.1,37.17,221.9,L,Sáng,0
299.08,308.3,1550.1,38.0,107.1,L,Sáng,0
300.64,310.5,1540.9,34.65,14.5,H,Sáng,0
301.14,309.4,1993.0,47.82,91.0,M,Chiều,0
299.14,308.54,1733.2,29.83,187.4,L,Sáng,0
301.28,311.51,1680.0,36.57,143.7,M,Đêm,0
297.12,307.52,1488.2,40.94,169.3,L,Sáng,0
300.06,310.54,1623.3,25.79,141.4,L,Sáng,0
298.57,309.45,1513.5,23.17,198.6,M,Sáng,0
299.83,310.73,1279.1,40.06,52.4,H,Sáng,0
299.81,310.22,1670.2,45.31,212.3,H,Sáng,0
299.15,309.15,1441.0,32.96,75.5,M,Chiều,0
300.01,308.91,1180.0,48.18,155.0,L,Chiều,0
298.78,307.76,1627.7,44.5,248.7,L,Sáng,1
299.36,308.35,1775.2,33.91,3.4,M,Chiều,0
301.69,313.13,1270.7,43.61,84.9,L,Chiều,0
300.5,312.29,1412.3,38.57,128.6,M,Sáng,0
298.99,308.45,1434.3,43.22,27.6,L,Sáng,0
300.49,312.09,1559.2,43.35,71.3,H,Sáng,0
301.76,312.62,1669.7,33.16,94.4,M,Đêm,0
301.99,310.83,1438.2,31.16,38.7,M,Chiều,0
300.95,311.56,1576.6,27.26,248.0,L,Chiều,1
304.12,313.58,1655.3,31.27,66.5,H,Sáng,0
299.54,311.22,1681.7,34.7,194.2,M,Đêm,0
302.71,313.92,1454.2,37.26,156.6,L,Đêm,0
298.96,309.41,1180.0,20.54,119.8,L,Chiều,1
303.3,313.92,1603.9,50.41,235.8,H,Sáng,0
300.63,311.59,1441.9,49.75,91.3,M,Sáng,1
300.7,310.08,1543.9,47.06,166.0,L,Chiều,0
297.45,309.13,1809.3,47.22,132.2,H,Sáng,0
301.19,310.75,1642.5,33.96,4.6,L,Sáng,0
302.29,312.97,1479.0,35.5,213.6,L,Đêm,0
299.52,309.69,1419.1,50.5,70.2,M,Đêm,0
296.79,306.32,1383.4,36.59,55.3,L,Sáng,0
297.81,308.07,1653.2,45.25,41.3,M,Đêm,0
300.84,311.32,1448.4,43.09,145.4,L,Sáng,0
302.79,310.5,1393.1,42.87,16.2,M,Đêm,1
299.74,309.83,1712.2,29.45,27.3,L,Đêm,0
303.51,313.21,1667.0,46.34,45.7,M,Đêm,0
298.9,308.15,1569.9,43.48,214.1,L,Sáng,1
300.04,309.95,1904.5,29.84,209.3,M,Đêm,0
302.99,311.94,1626.0,29.91,128.1,M,Sáng,0
300.46,311.14,1339.9,36.61,176.7,H,Chiều,0
304.18,312.97,1361.1,40.65,186.5,M,Chiều,0
300.97,311.24,1812.6,37.03,142.1,L,Chiều,0
299.77,308.69,1433.9,40.42,114.5,H,Đêm,0
300.61,311.01,1574.5,56.68,10.5,H,Sáng,0
300.15,310.96,1686.5,44.75,156.9,L,Sáng,0
299.81,309.69,1589.2,40.12,150.4,L,Đêm,0
302.09,311.21,1630.4,55.13,120.4,L,Đêm,0
298.38,310.21,1632.0,50.67,244.8,L,Chiều,1
301.3,311.46,1604.9,53.24,245.3,L,Chiều,1
298.28,307.62,1653.2,40.07,137.7,L,Sáng,0
300.21,310.83,1348.4,53.51,44.8,H,Sáng,0
299.78,308.73,1484.2,38.11,46.7,M,Chiều,0
297.32,307.63,1621.7,49.84,235.6,M,Sáng,0
297.96,307.58,1908.1,27.96,138.1,M,Đêm,0
300.86,311.72,1787.0,53.79,71.5,L,Đêm,0
301.66,310.82,1492.7,52.4,49.6,L,Sáng,0
296.91,305.7,1431.0,49.06,218.0,M,Đêm,0
299.06,309.41,1599.9,47.86,55.2,L,Sáng,0
299.56,308.49,1356.2,36.62,16.0,M,Sáng,0
298.14,309.49,1180.0,21.9,183.7,M,Chiều,0
301.4,313.38,1581.0,49.52,72.8,L,Sáng,0
301.62,310.94,1405.8,20.76,249.7,L,Chiều,1
301.29,312.22,1364.5,35.73,136.2,L,Sáng,0
296.23,306.27,1691.5,48.2,9.3,M,Sáng,0
299.42,311.35,1661.8,28.25,146.3,L,Đêm,0
297.65,308.57,1440.4,30.91,158.3,H,Chiều,0
299.37,309.17,1662.0,37.15,131.7,L,Sáng,0
303.29,313.16,1501.9,27.43,128.7,L,Chiều,0
300.59,309.09,1535.6,47.84,140.6,H,Chiều,0
301.83,312.72,1741.8,59.78,9.0,L,Sáng,0
301.12,311.08,1819.7,30.28,74.5,M,Sáng,0
300.31,309.63,1576.4,39.46,10.7,M,Chiều,0
302.56,312.61,1415.2,39.18,17.1,L,Đêm,0
298.14,306.98,1809.4,31.62,245.3,L,Đêm,1
298.66,310.17,1180.0,39.2,111.8,H,Chiều,0
294.39,303.8,1617.3,22.06,80.1,H,Chiều,0
298.42,308.32,1433.2,33.14,229.0,M,Đêm,0
300.54,311.54,1566.9,30.52,13.1,H,Sáng,0
298.16,307.54,1650.9,37.52,62.0,H,Sáng,0
301.77,311.15,1830.2,47.41,19.0,L,Sáng,1
301.3,312.79,1631.9,61.12,221.1,L,Chiều,1
298.0,309.2,1864.7,37.07,252.2,M,Đêm,1
299.03,308.34,1613.6,52.17,180.3,L,Sáng,0
303.33,311.57,1801.6,29.82,10.4,L,Chiều,0
299.13,310.41,1728.3,38.64,0.9,L,Đêm,0
297.69,306.26,1284.3,39.07,202.2,L,Sáng,1
297.14,309.48,1785.8,12.89,17.3,H,Đêm,0
296.67,305.74,1683.4,29.0,179.0,L,Chiều,0
296.22,306.45,1657.9,35.73,20.0,L,Đêm,0
297.77,307.19,1511.0,46.22,134.2,H,Sáng,0
300.71,310.08,1496.9,56.07,213.0,H,Sáng,0
300.52,310.23,1420.8,11.95,91.6,H,Sáng,1
301.7,312.64,1558.4,59.86,225.7,H,Sáng,0
300.67,310.97,1489.2,18.31,132.2,L,Đêm,0
297.89,306.63,1517.9,36.8,238.3,M,Chiều,0
304.15,313.24,1661.7,35.71,36.9,H,Sáng,0
297.16,307.64,1407.9,36.29,104.1,H,Chiều,0
300.29,309.68,1515.6,37.32,215.7,M,Đêm,0
300.54,310.28,1690.5,38.36,229.8,L,Đêm,0
303.25,312.48,1517.7,30.56,185.9,L,Sáng,0
297.44,306.7,1389.9,35.48,161.6,M,Sáng,0
300.21,308.99,1562.7,42.52,103.1,M,Sáng,0
299.89,311.26,1620.5,38.13,84.1,H,Chiều,0
298.0,307.99,1711.7,54.77,220.9,L,Chiều,0
296.59,307.35,1498.6,43.13,175.6,L,Sáng,0
300.25,309.33,1322.0,25.43,222.9,M,Đêm,0
302.22,313.21,1799.9,32.13,197.6,H,Sáng,0
299.88,309.65,1349.1,41.91,107.2,H,Sáng,0
301.67,310.6,1624.1,38.04,0.9,M,Sáng,0
301.16,313.34,1530.9,53.62,38.2,H,Sáng,0
302.05,310.0,1602.9,18.15,20.0,M,Sáng,0
302.55,313.28,1493.7,43.91,251.2,L,Đêm,1
301.56,312.28,1700.0,16.5,2.8,M,Chiều,0
302.06,313.59,1689.6,32.34,104.3,L,Chiều,0
295.67,304.62,1703.2,28.81,223.5,H,Sáng,0
301.71,311.04,1386.1,29.61,147.1,L,Đêm,0
300.08,309.52,1180.7,41.89,25.8,M,Chiều,0
298.24,307.82,1180.0,35.1,163.0,L,Đêm,0
299.35,309.25,1228.6,54.37,229.5,L,Sáng,0
298.01,308.5,1600.0,56.5,57.8,L,Sáng,0
300.59,311.53,1703.4,22.09,211.2,H,Sáng,0
301.18,310.76,1329.4,38.96,227.4,M,Sáng,0
301.06,311.47,1781.9,26.36,118.6,M,Sáng,0
299.22,308.28,1395.9,29.78,81.0,M,Chiều,0
298.35,309.18,1520.9,38.49,5.7,L,Sáng,0
299.64,309.21,1439.2,29.47,117.7,L,Sáng,0
296.46,307.87,1380.6,59.7,126.7,M,Chiều,0
302.67,312.84,1478.7,42.73,72.5,M,Đêm,0
298.66,308.68,1777.7,50.22,109.6,L,Sáng,0
299.08,309.88,1788.4,47.6,196.8,L,Chiều,0
302.55,310.55,1671.5,36.84,115.8,L,Sáng,0
299.43,309.6,1554.7,41.54,187.0,H,Chiều,0
301.51,311.05,1287.8,46.43,141.7,L,Chiều,0
301.28,310.67,1586.9,22.39,11.2,L,Đêm,0
302.09,310.89,1276.7,32.54,244.8,M,Chiều,0
301.61,311.01,1777.8,27.9,162.1,L,Chiều,0
298.95,308.88,1379.6,28.28,221.6,M,Đêm,0
300.2,310.99,1659.9,45.52,65.2,L,Chiều,0
303.39,314.5,1825.9,44.41,83.1,M,Đêm,0
299.61,309.24,1730.8,41.11,166.9,L,Sáng,0
297.56,306.66,1886.6,30.03,172.9,M,Sáng,0
299.86,309.06,1712.6,35.42,120.1,M,Chiều,0
300.5,312.28,1274.8,37.69,84.8,L,Sáng,0
302.02,310.98,1455.7,35.78,8.8,L,Chiều,0
294.77,306.83,1460.1,36.32,230.7,M,Sáng,0
300.33,311.42,1780.9,51.68,84.8,H,Đêm,1
301.8,311.06,1552.7,39.9,40.7,H,Chiều,0
298.76,306.66,1235.9,43.12,74.5,H,Chiều,1
298.46,306.82,1820.0,43.47,106.7,M,Chiều,0
301.4,311.03,1760.4,34.2,66.6,L,Chiều,0
301.07,312.23,1237.7,38.84,22.1,L,Đêm,0
297.6,308.25,1535.3,56.96,119.0,L,Sáng,0
298.19,308.19,1761.2,30.1,110.7,L,Chiều,0
300.93,309.82,1884.0,47.53,33.6,M,Sáng,0
296.07,306.17,1406.4,44.6,227.8,M,Đêm,0
297.43,310.1,1352.1,40.86,134.6,M,Đêm,0
297.87,307.88,1558.0,36.61,109.0,L,Đêm,0
298.86,307.84,1358.4,39.22,97.0,L,Sáng,0
299.3,309.08,1389.4,44.71,41.3,L,Đêm,0
303.21,313.03,1577.7,45.46,109.0,M,Sáng,0
300.5,309.61,1773.6,34.09,73.8,M,Đêm,0
298.98,308.57,1418.4,29.98,21.1,H,Chiều,0
298.31,308.68,1360.6,50.96,16.8,M,Chiều,0
298.72,308.65,1337.4,41.15,205.0,M,Đêm,0
301.59,312.36,1545.7,42.34,51.3,M,Sáng,0
296.33,308.42,1574.7,30.8,63.9,H,Chiều,0
297.9,307.38,1718.7,32.21,24.1,M,Chiều,0
297.85,306.24,1434.0,51.79,94.5,L,Đêm,0
299.98,310.52,1306.1,51.06,195.9,L,Sáng,0
299.34,309.67,1699.1,56.29,168.5,L,Đêm,0
298.47,308.21,1834.2,39.21,58.0,H,Đêm,0
301.81,310.85,1524.4,25.75,207.0,H,Sáng,0
298.83,308.27,1576.9,44.71,107.8,L,Sáng,0
300.28,312.56,1303.7,42.42,31.0,L,Sáng,0
301.31,313.0,1781.4,39.92,125.9,L,Chiều,0
301.11,311.44,1575.3,39.92,60.5,H,Chiều,0
298.56,308.15,1400.9,30.62,233.6,M,Chiều,0
300.41,311.11,1552.3,48.38,92.0,L,Đêm,0
297.8,307.94,1544.4,19.52,74.2,H,Chiều,1
303.12,315.28,1438.2,29.15,100.7,L,Đêm,0
299.92,311.7,1672.8,45.39,111.7,M,Chiều,0
296.53,304.64,1418.3,47.71,151.4,L,Sáng,1
299.18,308.62,1572.5,40.18,242.1,M,Sáng,0
301.74,311.88,1560.3,35.76,86.3,L,Sáng,0
301.61,311.95,1558.0,36.44,84.5,L,Sáng,0
298.4,307.88,1705.2,40.36,251.2,M,Đêm,1
302.49,313.75,1504.5,33.81,61.5,H,Sáng,0
298.22,308.39,1330.4,38.09,87.1,L,Chiều,0
300.33,310.82,1837.0,33.16,35.6,L,Sáng,0
299.84,309.6,1683.8,38.12,13.4,L,Chiều,0
299.1,310.41,1582.6,45.69,12.2,L,Đêm,0
297.15,310.22,1527.2,43.61,41.4,M,Đêm,0
298.68,306.87,1628.0,52.25,161.6,H,Sáng,0
301.34,311.1,1604.6,37.73,122.6,H,Sáng,0
300.17,309.18,1481.2,40.22,156.2,M,Chiều,0
298.79,308.48,1525.8,46.9,183.6,M,Đêm,0
299.82,309.82,1633.3,44.66,137.3,M,Chiều,0
304.72,315.41,1605.0,33.08,77.7,L,Đêm,0
297.4,306.83,1643.3,52.14,164.3,M,Sáng,0
301.61,311.0,1654.4,36.11,61.8,L,Sáng,0
301.54,311.96,1484.5,28.89,96.5,L,Chiều,0
293.86,303.89,1533.0,36.06,49.2,L,Chiều,0
299.61,310.76,1715.2,38.47,197.2,M,Đêm,0
297.27,308.08,1496.9,33.29,153.9,L,Sáng,0
300.42,310.35,1335.8,27.59,234.7,M,Sáng,0
301.8,311.01,1737.1,18.17,47.5,L,Chiều,0
301.19,310.35,1398.6,49.92,184.1,M,Sáng,0
298.44,308.66,1440.5,31.12,227.4,L,Chiều,0
301.63,310.89,1663.9,60.62,148.7,M,Chiều,0
302.56,313.24,1180.0,33.03,224.0,M,Đêm,0
296.25,306.34,1362.6,38.89,9.4,L,Chiều,0
299.0,307.47,1548.0,45.57,56.2,H,Sáng,0
299.51,310.87,1490.3,43.4,106.5,H,Đêm,0
298.46,307.21,1530.6,51.84,82.9,L,Đêm,0
299.19,309.24,1546.3,54.67,183.0,L,Chiều,0
300.52,312.43,1180.0,27.09,88.3,H,Đêm,0
298.89,308.45,1424.4,41.71,38.7,L,Chiều,0
300.76,308.79,1468.2,37.66,164.1,M,Chiều,0
299.25,309.88,1180.0,40.36,188.6,L,Sáng,0
299.92,310.28,1350.6,51.95,80.4,L,Đêm,0
297.33,307.77,1693.4,47.7,231.4,L,Đêm,0
300.25,309.88,1619.0,43.73,30.1,H,Chiều,0
297.82,307.42,1762.1,26.28,58.2,M,Chiều,0
299.69,309.2,1370.7,42.9,85.3,M,Sáng,0
301.33,311.4,1630.0,56.64,220.8,H,Đêm,0
297.56,308.61,1459.7,29.62,138.8,M,Sáng,0
297.99,307.31,1273.6,38.89,26.7,L,Chiều,0
298.63,309.09,1180.0,36.78,72.9,L,Đêm,0
299.95,311.02,1502.6,39.88,247.7,M,Sáng,1
301.13,309.87,1243.8,44.0,118.3,M,Chiều,0
300.22,310.06,1612.5,56.74,232.8,M,Sáng,0
299.0,310.59,1401.7,35.47,90.6,L,Đêm,0
300.61,309.31,1706.4,25.65,189.2,L,Đêm,0
298.38,307.44,1205.0,28.91,73.1,L,Chiều,0
299.59,307.95,1527.7,21.03,47.1,L,Đêm,0
300.18,311.15,1411.3,32.49,244.9,L,Đêm,1
298.47,305.88,1490.7,31.4,131.2,L,Sáng,0
304.55,314.73,1364.6,22.03,12.9,M,Đêm,0
301.75,312.35,1446.5,38.16,90.9,H,Sáng,0
302.56,310.84,1525.7,23.67,27.5,L,Sáng,0
299.78,310.53,1785.9,48.14,4.8,M,Sáng,0
300.02,307.52,1535.5,50.46,216.5,M,Đêm,0
299.84,309.72,1874.9,35.15,194.2,H,Sáng,0
299.26,309.64,1510.5,41.48,6.6,M,Sáng,0
304.89,313.96,1709.3,38.91,144.7,L,Sáng,0
297.63,306.92,1596.7,37.03,238.3,L,Sáng,0
299.57,309.38,1643.3,36.14,180.5,M,Đêm,0
300.77,309.26,1582.4,26.06,77.2,M,Sáng,0
298.25,307.7,1752.8,42.64,72.0,L,Đêm,0
301.37,311.14,1685.6,37.34,222.3,L,Sáng,0
300.23,310.47,1701.4,62.98,172.1,M,Sáng,0
301.31,310.99,1776.0,48.65,167.5,L,Sáng,0
303.89,312.79,1830.5,32.56,127.0,M,Đêm,0
300.16,311.76,1564.5,34.87,168.9,H,Sáng,0
301.41,311.82,1736.8,29.23,3.6,L,Đêm,0
299.21,310.49,1474.7,44.24,191.7,H,Chiều,0
302.07,309.89,1553.9,34.98,226.8,H,Sáng,0
300.9,311.16,1396.1,50.19,227.2,M,Đêm,0
300.25,310.05,1536.6,28.06,179.0,H,Sáng,0
300.06,311.38,2016.1,24.37,53.0,M,Đêm,0
299.06,307.86,1688.5,34.39,100.6,M,Đêm,0
297.04,308.16,1592.6,35.47,237.8,H,Sáng,0
296.33,305.83,1420.2,33.94,213.0,H,Đêm,0
300.68,311.3,1352.3,42.61,203.0,H,Đêm,0
302.25,310.81,1639.4,33.12,105.9,L,Chiều,0
297.31,305.72,1866.4,53.13,164.8,L,Sáng,0
299.6,310.21,1736.3,41.57,192.5,H,Chiều,0
300.06,310.48,1630.9,45.7,213.7,L,Đêm,0
296.17,306.42,1282.6,37.47,126.0,L,Chiều,0
301.44,312.17,1414.8,15.2,36.2,M,Đêm,1
299.88,309.71,1402.3,31.28,11.4,L,Sáng,0
299.81,311.85,1615.9,42.86,134.0,L,Sáng,0
298.43,309.59,1484.8,36.6,174.4,L,Đêm,0
299.28,309.93,1690.6,31.01,236.5,M,Sáng,0
295.8,304.56,1641.6,29.54,162.1,M,Chiều,0
302.5,311.96,1518.9,32.8,226.4,L,Đêm,0
298.01,309.05,1654.8,34.79,216.5,H,Chiều,0
298.69,307.83,1402.1,51.31,104.8,M,Chiều,0
299.18,310.52,1604.9,32.9,123.9,L,Sáng,0
301.45,313.7,1445.6,49.12,169.8,L,Chiều,0
299.98,309.31,1687.3,32.28,97.5,L,Đêm,0
298.66,309.19,1520.5,40.4,155.3,L,Sáng,0
303.01,312.88,1563.9,35.51,128.9,M,Chiều,0
301.09,310.8,1501.5,43.54,56.2,L,Sáng,0
298.71,308.36,1420.8,64.47,215.9,H,Sáng,0
298.46,309.04,1405.8,35.74,194.4,H,Đêm,0
299.36,310.92,1585.7,44.96,211.5,L,Chiều,0
297.29,307.57,1504.9,43.95,218.4,L,Đêm,0
299.08,310.17,1354.5,45.6,6.0,M,Chiều,0
300.38,310.29,1889.9,42.05,132.4,M,Chiều,0
302.68,313.16,1419.3,47.33,42.9,L,Đêm,0
299.37,309.67,1576.6,38.94,132.1,M,Sáng,0
301.27,310.33,1429.1,55.6,214.7,H,Sáng,0
300.56,310.44,1754.3,56.24,106.8,L,Sáng,0
297.21,307.15,1812.4,45.64,88.5,H,Đêm,0
299.94,311.31,1367.6,30.82,135.1,L,Chiều,0
300.02,308.75,1340.9,50.13,242.9,L,Đêm,0
297.58,307.43,1410.9,35.0,187.3,M,Chiều,0
299.77,309.61,1448.6,34.76,231.3,M,Đêm,0
301.91,311.96,1488.3,36.34,186.3,M,Chiều,0
298.99,308.8,1814.7,39.4,241.0,L,Chiều,0
296.33,305.64,1600.3,44.19,244.7,M,Đêm,0
293.96,303.29,1517.3,17.49,190.7,M,Sáng,0
299.84,309.48,1439.0,22.78,54.4,M,Chiều,0
300.03,308.16,1777.8,37.89,41.3,L,Chiều,0
299.12,307.36,1508.9,54.38,171.6,H,Đêm,0
299.01,308.96,1669.2,49.77,119.2,L,Sáng,0
297.77,308.65,1563.7,26.56,235.5,L,Đêm,0
299.35,309.01,1288.9,50.16,195.0,L,Đêm,0
301.34,311.24,1898.0,37.19,179.5,M,Đêm,0
299.83,310.08,1348.0,31.84,234.2,H,Chiều,0
300.41,310.76,1583.3,41.08,17.5,H,Sáng,0
302.48,311.09,1615.4,55.86,194.2,M,Chiều,0
301.21,312.43,1651.9,35.97,199.5,M,Sáng,0
301.45,313.29,1513.6,53.31,126.3,L,Sáng,0
297.36,307.1,1180.0,57.47,21.4,H,Đêm,0
299.28,309.25,1639.0,39.03,244.1,L,Chiều,1
303.27,313.4,1349.8,44.98,129.2,M,Sáng,0
298.89,307.56,1781.5,20.97,18.5,L,Chiều,0
302.66,313.52,1342.9,52.27,48.6,L,Sáng,0
299.21,308.74,1397.0,40.71,129.0,L,Sáng,0
298.42,306.77,1736.8,39.15,73.4,H,Sáng,0
300.33,310.5,1512.8,52.64,61.7,L,Chiều,0
297.97,308.19,1332.6,30.46,102.0,L,Sáng,0
301.3,310.87,1614.3,30.93,132.9,M,Sáng,1
300.7,310.08,1418.6,47.74,4.6,M,Chiều,0
303.45,314.45,1472.4,39.44,158.0,L,Chiều,0
297.83,307.7,1637.9,47.13,122.5,H,Sáng,0
298.66,309.3,1639.6,40.56,192.8,L,Chiều,0
298.59,308.63,1855.6,52.11,123.5,H,Sáng,0
302.19,312.35,1401.6,18.17,249.5,L,Sáng,1
301.53,311.65,1596.5,56.09,63.5,L,Đêm,0
300.84,310.6,1351.5,30.06,225.1,M,Sáng,0
300.4,311.48,1330.3,45.88,203.5,H,Đêm,0
299.38,310.24,1528.7,24.43,225.1,M,Sáng,0
302.51,312.13,1591.6,27.23,94.0,L,Chiều,0
297.92,308.75,1436.5,66.81,13.9,M,Đêm,0
303.13,312.81,1421.9,34.81,230.2,L,Sáng,0
303.6,313.5,1420.4,40.66,74.1,L,Sáng,1
302.46,314.24,1307.2,39.44,190.6,M,Đêm,0
299.14,308.81,1246.2,30.14,158.4,H,Sáng,0
298.01,305.77,1751.0,4.95,122.3,M,Sáng,0
297.48,308.61,1815.4,29.94,99.6,L,Đêm,0
298.51,308.22,1633.8,41.75,172.3,M,Chiều,0
301.38,308.79,1385.2,48.17,135.5,M,Chiều,0
300.46,310.67,1679.0,51.74,229.7,M,Chiều,0
301.03,310.02,1280.1,34.01,39.2,H,Chiều,0
300.67,311.12,1459.2,54.0,138.0,L,Sáng,0
297.75,306.85,1391.1,31.79,112.6,L,Sáng,0
300.78,311.42,1419.5,28.85,195.9,L,Chiều,0
297.95,307.8,1549.8,36.47,22.3,L,Đêm,0
300.21,313.11,1464.5,59.92,4.7,L,Chiều,0
304.07,316.34,1341.6,39.51,206.3,M,Chiều,0
298.73,308.99,1400.9,38.31,137.1,L,Đêm,0
298.97,308.9,1488.9,44.13,183.3,H,Sáng,0
301.73,310.74,1606.9,36.72,64.7,M,Sáng,0
300.88,311.19,1478.9,42.69,0.2,L,Đêm,0
303.01,312.36,1605.0,44.98,29.2,H,Chiều,0
298.64,307.0,1689.0,57.59,28.7,L,Sáng,0
302.38,313.05,1339.1,34.67,211.9,M,Đêm,0
299.47,309.03,1264.2,42.27,71.6,L,Sáng,0
300.68,309.77,1284.5,31.79,10.8,L,Đêm,0
300.9,310.26,1666.0,34.76,69.6,L,Chiều,0
298.76,308.6,1479.7,39.15,81.3,H,Chiều,0
300.81,311.1,1436.2,37.74,113.4,L,Chiều,0
302.14,312.12,1729.5,36.92,1.6,L,Đêm,0
299.05,308.31,1452.3,44.37,123.6,M,Sáng,0
302.58,311.83,1575.0,10.2,138.8,L,Sáng,1
303.41,313.74,1406.3,43.86,113.2,L,Chiều,0
299.82,309.96,1635.0,35.41,249.5,L,Chiều,1
300.3,310.17,1546.5,20.91,7.2,M,Sáng,0
300.42,309.51,1992.7,37.17,33.9,M,Đêm,0
300.12,310.2,1581.5,35.56,123.9,H,Sáng,0
299.36,307.47,1497.9,35.51,138.5,M,Sáng,0
302.01,312.59,1631.8,22.04,35.2,M,Chiều,0
301.46,312.41,1324.3,49.12,19.8,M,Sáng,0
299.18,309.9,1544.1,45.32,146.8,L,Sáng,0
298.91,309.15,1343.2,38.64,162.6,L,Đêm,0
300.55,311.35,1702.2,32.07,54.6,L,Đêm,0
302.43,312.35,1713.7,21.02,39.7,L,Chiều,0
298.4,308.32,1722.0,35.65,153.9,M,Sáng,0
300.2,311.54,1515.9,28.34,208.0,L,Sáng,0
298.98,308.05,1180.0,32.59,252.4,L,Chiều,1
302.85,312.21,1336.0,36.28,239.0,H,Sáng,0
298.95,309.46,1368.7,39.72,164.7,L,Sáng,1
296.8,307.21,1701.7,41.24,106.0,L,Chiều,0
300.74,310.85,1442.6,47.45,81.6,L,Đêm,0
298.71,307.94,1507.2,24.96,102.6,L,Sáng,0
300.47,312.63,1180.0,31.18,198.2,L,Chiều,0
301.07,309.9,1495.8,43.41,115.8,L,Đêm,0
300.33,311.03,1180.0,37.58,29.5,M,Sáng,0
302.89,312.11,1189.5,24.77,47.8,L,Sáng,0
298.2,308.37,1487.2,32.98,99.9,M,Đêm,0
297.4,306.57,1890.4,33.21,149.6,L,Sáng,0
299.67,309.84,1512.9,39.95,17.9,M,Sáng,0
300.44,309.87,1789.5,33.24,4.5,L,Chiều,0
303.05,312.82,1650.0,39.17,19.1,L,Đêm,0
300.18,310.65,1554.8,31.85,12.4,L,Sáng,0
298.22,308.84,1234.2,54.04,73.2,H,Đêm,0
300.06,311.07,1792.8,51.99,188.4,M,Sáng,0
302.87,314.72,1633.5,34.6,130.1,L,Chiều,0
298.67,309.61,1353.4,58.3,102.0,M,Sáng,0
298.18,308.04,1534.4,51.97,116.8,M,Chiều,0
300.26,310.14,1192.6,30.94,47.7,L,Sáng,0
297.75,308.25,1508.8,25.04,0.2,L,Chiều,0
298.78,308.75,1570.5,44.7,4.1,L,Sáng,0
296.2,306.9,1649.7,35.93,11.0,M,Đêm,0
301.2,310.59,1462.7,41.61,199.8,M,Sáng,0
303.69,315.04,1455.8,36.14,217.4,M,Sáng,0
296.26,306.52,1821.4,52.75,191.1,L,Chiều,0
297.84,308.01,1482.1,41.62,62.8,L,Sáng,0
301.95,314.0,1436.8,27.94,28.7,L,Sáng,0
302.53,312.04,2003.1,26.67,192.4,H,Đêm,0
298.96,308.43,1493.6,36.53,139.8,M,Chiều,0
297.81,307.18,1665.2,40.17,106.4,L,Sáng,0
299.63,309.38,1451.9,55.17,185.2,M,Sáng,1
297.55,309.67,1279.9,38.95,160.3,L,Sáng,0
302.55,312.44,1509.4,37.26,138.8,H,Chiều,0
299.82,308.87,1345.9,43.82,34.1,L,Sáng,0
300.75,309.35,1643.3,41.74,114.5,H,Sáng,0
301.27,311.05,1193.2,61.32,18.2,H,Chiều,0
299.84,310.99,1466.2,56.34,202.7,M,Chiều,0
299.98,310.75,1517.7,34.21,113.2,H,Chiều,0
299.88,310.65,1508.9,54.19,19.8,L,Sáng,0
302.1,312.7,1589.6,50.73,77.4,H,Sáng,0
298.48,310.87,1601.4,47.79,172.4,M,Đêm,0
299.37,309.9,1684.2,48.99,105.2,M,Chiều,0
298.98,308.79,1455.6,39.07,85.4,L,Chiều,0
298.44,309.6,1382.3,31.71,228.0,H,Sáng,0
301.91,312.09,1412.9,30.79,14.2,H,Chiều,0
299.98,311.91,1893.0,43.3,158.9,L,Sáng,0
304.41,314.4,1524.3,43.43,105.8,H,Chiều,0
300.56,310.78,1330.7,40.42,202.4,L,Sáng,0
301.65,309.63,1402.8,37.65,236.9,M,Chiều,0
299.23,308.32,1180.0,34.58,139.0,L,Sáng,0
300.95,309.72,1284.2,39.72,69.9,M,Chiều,0
297.81,308.57,1485.9,43.05,50.1,L,Đêm,0
298.86,306.69,1277.7,42.29,111.4,H,Chiều,1
